time,lat,lon,dep,mag,magtype,id
2018-06-21T04:17:49.78361,60.193374,24.844094,6.227,0.26,Ml,2018172041700IMS000000
2018-06-21T07:03:00.68457,60.193789,24.842830,6.177,0.66,Ml,2018172070230IMS000000
2018-06-21T09:01:22.40080,60.193722,24.840302,6.177,0.97,Ml,2018172090030IMS000000
2018-06-21T17:56:18.57968,60.195226,24.838363,6.099,1.57,Ml,2018172175518IMS000000
2018-06-21T18:08:35.96002,60.189337,24.831347,5.104,1.01,Ml,2018172180735IMS000000
2018-06-21T18:34:26.97510,60.189283,24.830749,5.089,0.95,Ml,2018172183326IMS000000
2018-06-21T23:08:08.24130,60.190934,24.833071,5.601,0.85,Ml,2018172230708IMS000000
2018-06-21T23:09:03.72243,60.188377,24.833337,5.219,0.66,Ml,2018172230757IMS000000
2018-06-21T23:50:09.25892,60.194036,24.842152,6.199,0.53,Ml,2018172234909IMS000000
2018-06-22T04:29:58.64106,60.193899,24.842180,6.228,1.28,Ml,2018173042858IMS000000
2018-06-22T04:36:08.19763,60.194072,24.842806,6.239,1.02,Ml,2018173043508IMS000000
2018-06-22T07:23:37.55550,60.189515,24.828970,4.899,0.91,Ml,2018173072237IMS000000
2018-06-22T13:02:30.30199,60.194201,24.842537,6.208,1.09,Ml,2018173130130IMS000000
2018-06-22T14:24:04.15021,60.192972,24.838851,6.003,0.63,Ml,2018173142304IMS000000
2018-06-22T14:35:28.18230,60.193976,24.843692,6.241,0.38,Ml,2018173143428IMS000000
2018-06-22T15:17:55.62898,60.193246,24.839727,6.141,1.27,Ml,2018173151655IMS000000
2018-06-22T18:13:36.85485,60.194113,24.842311,6.231,1.38,Ml,2018173181236IMS000000
2018-06-22T18:14:12.76593,60.193512,24.842307,6.199,0.97,Ml,2018173181313IMS000000
2018-06-22T19:13:59.98192,60.193738,24.842997,6.155,0.60,Ml,2018173191258IMS000000
2018-06-22T19:13:59.98057,60.193353,24.843136,6.170,0.62,Ml,2018173191300IMS000000
2018-06-22T21:50:53.26961,60.192992,24.841839,6.149,0.71,Ml,2018173214953IMS000000
2018-06-22T22:01:04.02678,60.194097,24.842947,6.256,1.02,Ml,2018173220003IMS000000
2018-06-23T04:05:13.74279,60.194919,24.838601,6.120,0.76,Ml,2018174040400IMS000000
2018-06-23T04:34:03.71134,60.194231,24.841808,6.208,0.99,Ml,2018174043300IMS000000
2018-06-23T06:21:02.81607,60.195050,24.838280,6.129,1.26,Ml,2018174062000IMS000000
2018-06-23T06:42:02.49520,60.193450,24.842666,6.185,0.81,Ml,2018174064100IMS000000
2018-06-23T09:00:01.88795,60.193004,24.840901,6.186,1.44,Ml,2018174085934IMS000000
2018-06-23T13:20:34.48534,60.193269,24.841312,6.169,0.65,Ml,2018174131934IMS000000
2018-06-23T13:58:07.87349,60.193786,24.843218,6.208,0.31,Ml,2018174135707IMS000000
2018-06-23T14:10:36.42505,60.193435,24.842175,6.125,0.36,Ml,2018174140936IMS000000
2018-06-23T15:42:12.29903,60.192668,24.840606,6.077,0.63,Ml,2018174154112IMS000000
2018-06-24T06:25:23.03533,60.194221,24.842361,6.267,1.20,Ml,2018175062422IMS000000
2018-06-24T07:18:13.77770,60.194536,24.840224,6.145,0.42,Ml,2018175071713IMS000000
2018-06-24T13:28:58.99588,60.194361,24.843471,6.211,0.58,Ml,2018175132759IMS000000
2018-06-25T00:19:13.22560,60.192537,24.840723,6.091,0.96,Ml,2018176001813IMS000000
2018-06-25T15:59:52.78642,60.190497,24.839057,5.725,0.44,Ml,2018176155852IMS000000
2018-06-25T17:06:54.35760,60.192808,24.841611,6.203,0.96,Ml,2018176170554IMS000000
2018-06-25T21:06:20.88497,60.193811,24.841943,6.207,0.65,Ml,2018176210520IMS000000
2018-06-26T08:45:44.87067,60.191636,24.836869,5.652,0.56,Ml,2018177084444IMS000000
2018-06-26T10:48:30.69547,60.193932,24.842373,6.193,0.72,Ml,2018177104730IMS000000
2018-06-27T15:27:09.52074,60.193365,24.842315,6.199,0.71,Ml,2018178152609IMS000000
2018-06-27T22:30:43.16161,60.193991,24.842729,6.228,1.05,Ml,2018178222942IMS000000
2018-06-28T05:33:45.61770,60.193164,24.841820,6.172,1.04,Ml,2018179053245IMS000000
2018-06-28T23:31:42.49421,60.194010,24.840534,6.175,1.51,Ml,2018179233042IMS000000
2018-06-29T01:32:50.99855,60.193479,24.842629,6.191,1.05,Ml,2018180013150IMS000000
2018-06-29T04:02:45.12561,60.193962,24.842636,6.227,1.89,Ml,2018180040100IMS000000
2018-06-29T04:55:03.13289,60.192352,24.842363,6.188,0.49,Ml,2018180045403IMS000000
2018-06-29T09:42:38.80318,60.193717,24.842175,6.224,1.70,Ml,2018180094138IMS000000
2018-06-30T04:10:40.14678,60.192844,24.840330,6.089,0.73,Ml,2018181040940IMS000000
2018-06-30T06:53:07.76478,60.194194,24.839454,6.099,1.73,Ml,2018181065239IMS000000
2018-06-30T19:24:00.43478,60.193069,24.838840,6.067,0.90,Ml,2018181192300IMS000000
2018-07-01T12:44:40.57971,60.193349,24.842219,6.191,1.02,Ml,2018182124340IMS000000
2018-07-01T20:33:48.53450,60.193976,24.840221,6.188,1.32,Ml,2018182203248IMS000000
2018-07-01T21:23:50.86611,60.194090,24.840767,6.177,1.31,Ml,2018182212250IMS000000
2018-07-01T23:34:01.80456,60.193819,24.842457,6.310,0.96,Ml,2018182233301IMS000000
2018-07-02T16:00:52.41190,60.193026,24.840914,6.190,1.07,Ml,2018183155952IMS000000
2018-07-02T20:26:30.68346,60.192973,24.839914,6.079,0.79,Ml,2018183202531IMS000000
2018-07-02T21:37:59.95864,60.194015,24.841803,6.249,0.97,Ml,2018183213700IMS000000
2018-07-02T21:51:29.43152,60.193996,24.842679,6.228,1.17,Ml,2018183215029IMS000000
2018-07-03T00:31:03.75839,60.194356,24.842686,6.218,0.69,Ml,2018184003003IMS000000
2018-07-03T20:11:46.42941,60.193838,24.842119,6.222,1.33,Ml,2018184201046IMS000000
2018-07-03T20:30:06.93389,60.193881,24.842182,6.215,1.49,Ml,2018184202906IMS000000
2018-07-04T00:14:26.33773,60.192877,24.841671,6.177,1.07,Ml,2018185001326IMS000000
2018-07-04T01:47:23.30534,60.193766,24.840295,6.193,1.27,Ml,2018185014623IMS000000
2018-07-04T03:46:51.02555,60.192374,24.840971,6.111,1.08,Ml,2018185034551IMS000000
2018-07-04T12:10:50.52270,60.193372,24.843270,6.216,0.98,Ml,2018185120950IMS000000
2018-07-04T14:55:49.91027,60.193624,24.843105,6.204,0.88,Ml,2018185145450IMS000000
2018-07-04T15:55:23.80693,60.193466,24.842931,6.197,0.71,Ml,2018185155423IMS000000
2018-07-05T07:01:55.56508,60.194060,24.840970,6.181,1.73,Ml,2018186070100IMS000000
2018-07-05T09:22:09.62401,60.193337,24.843608,6.205,0.52,Ml,2018186092109IMS000000
2018-07-05T11:54:57.19246,60.194006,24.841991,6.203,0.88,Ml,2018186115357IMS000000
2018-07-05T13:16:22.36110,60.193018,24.840137,6.050,0.99,Ml,2018186131522IMS000000
2018-07-05T17:21:58.30155,60.190990,24.838099,5.715,0.48,Ml,2018186172006IMS000000
2018-07-05T18:18:14.70616,60.194224,24.841196,6.172,0.42,Ml,2018186181715IMS000000
2018-07-05T20:27:46.00997,60.193551,24.840014,6.154,0.61,Ml,2018186202646IMS000000
2018-07-05T21:51:07.21651,60.193298,24.841406,6.199,0.69,Ml,2018186215007IMS000000
2018-07-06T03:49:08.68188,60.188132,24.831266,5.140,0.75,Ml,2018187034808IMS000000
2018-07-06T06:27:57.60507,60.192761,24.840974,6.074,0.65,Ml,2018187062657IMS000000
2018-07-06T08:49:36.33680,60.194003,24.842477,6.222,1.66,Ml,2018187084836IMS000000
2018-07-06T19:28:19.70096,60.192513,24.840101,6.042,0.42,Ml,2018187192719IMS000000
2018-07-06T22:39:11.06953,60.193887,24.844630,6.261,-0.01,Ml,2018187223806IMS000000
2018-07-06T22:49:33.09700,60.189903,24.829458,4.878,0.42,Ml,2018187224833IMS000000
2018-07-07T14:21:51.60663,60.192814,24.840242,6.088,0.98,Ml,2018188142051IMS000000
2018-07-07T16:14:24.26601,60.194272,24.845019,6.283,0.71,Ml,2018188161324IMS000000
2018-07-07T17:32:24.85748,60.191432,24.831645,5.608,1.74,Ml,2018188173124IMS000000
2018-07-07T17:55:28.34985,60.192745,24.840607,6.097,1.24,Ml,2018188175428IMS000000
2018-07-07T19:32:22.64315,60.193185,24.841364,6.185,0.87,Ml,2018188193122IMS000000
2018-07-07T20:30:05.54114,60.192907,24.841348,6.180,0.88,Ml,2018188202905IMS000000
2018-07-07T21:45:38.40645,60.194284,24.842781,6.276,1.00,Ml,2018188214438IMS000000
2018-07-07T21:47:42.40221,60.188923,24.831053,5.019,0.90,Ml,2018188214700IMS000000
2018-07-07T21:49:01.89859,60.194285,24.839758,6.130,0.77,Ml,2018188214802IMS000000
2018-07-08T01:27:35.66366,60.193123,24.841476,6.187,0.49,Ml,2018189012635IMS000000
2018-07-08T06:08:19.94957,60.193086,24.842544,6.247,0.79,Ml,2018189060720IMS000000
2018-07-08T07:09:44.96804,60.193332,24.841108,6.188,0.72,Ml,2018189070845IMS000000
2018-07-08T09:52:18.08618,60.193479,24.841791,6.184,0.57,Ml,2018189095118IMS000000
2018-07-08T11:36:23.16554,60.192918,24.838280,5.989,0.54,Ml,2018189113523IMS000000
2018-07-08T13:28:28.54585,60.193739,24.842407,6.225,0.89,Ml,2018189132728IMS000000
2018-07-08T13:28:28.54555,60.193702,24.842401,6.231,0.90,Ml,2018189132738IMS000000
2018-07-08T14:21:28.63808,60.190807,24.833183,5.646,0.95,Ml,2018189142028IMS000000
2018-07-08T15:24:17.85177,60.194162,24.838331,5.993,0.66,Ml,2018189152317IMS000000
2018-07-08T16:09:54.94539,60.189503,24.831010,5.150,1.07,Ml,2018189160854IMS000000
2018-07-08T16:33:51.51655,60.192431,24.840804,6.117,0.80,Ml,2018189163251IMS000000
2018-07-08T17:36:37.00401,60.192800,24.841536,6.186,1.98,Ml,2018189173537IMS000000
2018-07-08T17:51:48.44593,60.193583,24.842471,6.169,0.22,Ml,2018189175048IMS000000
2018-07-08T19:51:43.57457,60.194204,24.842022,6.222,0.50,Ml,2018189195043IMS000000
2018-07-09T00:53:53.25313,60.193432,24.841808,6.199,0.72,Ml,2018190005253IMS000000
2018-07-09T02:09:11.31645,60.193886,24.842030,6.234,1.32,Ml,2018190020811IMS000000
2018-07-09T02:58:47.78488,60.193397,24.843026,6.207,0.42,Ml,2018190025747IMS000000
2018-07-09T15:51:46.32851,60.193042,24.842507,6.263,0.98,Ml,2018190155046IMS000000
2018-07-12T14:25:19.40092,60.193015,24.839726,6.120,1.56,Ml,2018193142500IMS000000
2018-07-12T20:36:19.01599,60.193326,24.843527,6.242,0.73,Ml,2018193203519IMS000000
2018-07-12T20:36:26.89855,60.193317,24.842822,6.186,0.91,Ml,2018193203526IMS000000
2018-07-12T20:46:29.86092,60.193801,24.838833,6.031,0.50,Ml,2018193204529IMS000000
2018-07-13T08:51:18.35128,60.194322,24.844656,6.269,0.71,Ml,2018194085018IMS000000
2018-07-13T13:35:11.60496,60.193950,24.841124,6.173,1.64,Ml,2018194133411IMS000000
2018-07-13T21:37:27.08659,60.194398,24.842928,6.230,0.54,Ml,2018194213627IMS000000
2018-07-14T01:15:32.27093,60.192884,24.840931,6.181,0.95,Ml,2018195011432IMS000000
2018-07-14T03:28:23.84719,60.190519,24.839420,5.751,0.31,Ml,2018195032723IMS000000
2018-07-14T07:46:01.66064,60.192843,24.842725,6.236,0.66,Ml,2018195074501IMS000000
2018-07-14T12:37:40.91420,60.192741,24.840782,6.129,0.94,Ml,2018195123640IMS000000
2018-07-14T17:24:31.76527,60.193051,24.842520,6.241,0.60,Ml,2018195172331IMS000000
2018-07-14T19:54:43.26382,60.193633,24.842563,6.212,0.70,Ml,2018195195343IMS000000
2018-07-15T00:40:37.43452,60.194303,24.842325,6.227,0.91,Ml,2018196003937IMS000000
2018-07-15T01:03:34.70474,60.193073,24.843236,6.207,0.26,Ml,2018196010234IMS000000
2018-07-15T01:08:38.91988,60.193995,24.842353,6.255,0.94,Ml,2018196010738IMS000000
2018-07-15T01:30:41.45453,60.193973,24.842175,6.186,0.34,Ml,2018196012941IMS000000
2018-07-15T03:21:48.84112,60.190520,24.829413,4.931,0.51,Ml,2018196032048IMS000000
2018-07-15T07:11:20.00981,60.193794,24.843440,6.305,0.87,Ml,2018196071020IMS000000
2018-07-15T13:40:40.93716,60.192744,24.841771,6.201,0.91,Ml,2018196133941IMS000000
2018-07-15T20:05:50.12790,60.190758,24.837670,5.680,0.75,Ml,2018196200450IMS000000
2018-07-16T01:56:41.75262,60.193181,24.841414,6.198,0.89,Ml,2018197015541IMS000000
2018-07-16T04:31:24.56753,60.193686,24.837997,6.067,0.38,Ml,2018197043024IMS000000
2018-07-16T07:05:36.95763,60.194617,24.839970,6.130,0.67,Ml,2018197070436IMS000000
2018-07-16T09:17:59.37350,60.193105,24.839888,6.066,0.68,Ml,2018197091659IMS000000
2018-07-16T17:26:02.89518,60.195893,24.836762,6.129,2.00,Ml,2018197172535IMS000000
2018-07-16T18:37:26.53907,60.192808,24.840406,6.158,1.13,Ml,2018197183626IMS000000
2018-07-18T02:16:02.49621,60.193850,24.837694,5.974,0.38,Ml,2018199021502IMS000000
2018-07-18T04:08:30.42258,60.194996,24.839035,6.122,0.61,Ml,2018199040730IMS000000
2018-07-18T04:12:41.74162,60.191680,24.832629,5.616,0.51,Ml,2018199041141IMS000000
2018-07-18T05:19:26.44127,60.194724,24.843955,6.198,0.21,Ml,2018199051826IMS000000
2018-07-18T06:38:57.48827,60.192791,24.841156,6.162,0.42,Ml,2018199063757IMS000000
2018-07-18T08:09:16.60660,60.194026,24.838776,6.067,0.81,Ml,2018199080816IMS000000
2018-07-18T10:43:17.94577,60.194574,24.842659,6.258,1.64,Ml,2018199104200IMS000000
2018-07-18T17:09:20.13829,60.194126,24.843242,6.312,1.23,Ml,2018199170820IMS000000
2018-07-18T17:10:14.38844,60.193758,24.841946,6.275,0.97,Ml,2018199170914IMS000000
2018-07-18T19:42:17.37753,60.194484,24.840983,6.165,0.61,Ml,2018199194117IMS000000
2018-07-18T20:48:03.63133,60.193813,24.838223,6.076,0.63,Ml,2018199204703IMS000000
2018-07-18T22:45:37.73893,60.193678,24.845795,6.326,1.61,Ml,2018199224500IMS000000
2018-07-18T23:38:35.96044,60.194073,24.841796,6.237,0.60,Ml,2018199233735IMS000000
2018-07-19T01:57:08.22786,60.194210,24.837875,6.055,0.78,Ml,2018200015608IMS000000
2018-07-19T04:03:08.14117,60.193696,24.843420,6.239,0.75,Ml,2018200040208IMS000000
2018-07-19T08:27:57.19524,60.192842,24.841894,6.182,1.16,Ml,2018200082657IMS000000
2018-07-19T10:09:34.01151,60.193871,24.843525,6.230,1.23,Ml,2018200100833IMS000000
2018-07-19T10:10:19.43003,60.193746,24.843470,6.185,0.77,Ml,2018200100919IMS000000
2018-07-19T10:21:06.63024,60.195746,24.838272,6.150,1.06,Ml,2018200102006IMS000000
2018-07-19T10:55:07.44304,60.192784,24.839651,6.080,1.54,Ml,2018200105407IMS000000
2018-07-19T10:55:52.97671,60.193474,24.840808,6.193,1.73,Ml,2018200105452IMS000000
2018-07-19T10:58:03.46724,60.192894,24.839740,6.085,0.64,Ml,2018200105703IMS000000
2018-07-19T13:47:12.77065,60.192928,24.840010,6.078,0.78,Ml,2018200134612IMS000000
2018-07-19T14:31:37.47866,60.193150,24.839233,6.073,0.65,Ml,2018200143037IMS000000
2018-07-19T17:07:51.80339,60.192193,24.839622,5.914,0.52,Ml,2018200170651IMS000000
2018-07-19T19:19:49.49968,60.194480,24.842328,6.229,0.89,Ml,2018200191849IMS000000
2018-07-20T05:22:23.23581,60.192736,24.840700,6.081,0.46,Ml,2018201052123IMS000000
2018-07-20T06:36:54.49006,60.191950,24.839636,5.979,0.21,Ml,2018201063554IMS000000
2018-07-20T07:34:45.67908,60.195052,24.837842,6.084,0.59,Ml,2018201073346IMS000000
2018-07-20T15:28:15.16979,60.193894,24.840602,6.145,0.60,Ml,2018201152715IMS000000
2018-07-21T08:41:48.11965,60.192757,24.841246,6.132,0.20,Ml,2018202084048IMS000000
2018-07-21T11:29:55.87897,60.191376,24.833452,5.638,0.75,Ml,2018202112855IMS000000
2018-07-21T13:46:35.19372,60.196024,24.838819,6.162,1.35,Ml,2018202134535IMS000000
2018-07-21T14:46:14.54918,60.191617,24.832798,5.658,0.59,Ml,2018202144515IMS000000
2018-07-21T17:23:50.16107,60.194233,24.840007,6.054,-0.07,Ml,2018202172258IMS000000
2018-07-21T18:43:12.86207,60.193986,24.844466,6.246,0.46,Ml,2018202184212IMS000000
2018-07-21T18:47:10.60340,60.194118,24.844519,6.250,0.33,Ml,2018202184610IMS000000
2018-07-21T22:28:47.83456,60.194165,24.841369,6.174,0.62,Ml,2018202222748IMS000000
2018-07-21T22:58:01.74861,60.195052,24.837189,6.088,0.51,Ml,2018202225701IMS000000
2018-07-21T23:45:29.90352,60.191134,24.836986,5.665,0.74,Ml,2018202234429IMS000000
2018-07-22T03:10:28.16925,60.193777,24.842740,6.246,0.81,Ml,2018203030928IMS000000
2018-07-22T08:18:13.88477,60.193940,24.837436,6.012,0.64,Ml,2018203081713IMS000000
2018-07-22T09:01:59.36890,60.194206,24.837833,6.029,0.90,Ml,2018203090059IMS000000
2018-07-22T10:19:05.55711,60.193562,24.837845,5.958,0.28,Ml,2018203101805IMS000000
2018-07-22T11:33:42.89054,60.190208,24.839329,5.766,0.56,Ml,2018203113243IMS000000
2018-07-22T12:48:22.02578,60.192955,24.843046,6.254,0.77,Ml,2018203124722IMS000000
2018-07-22T15:46:08.88223,60.193462,24.837388,5.980,0.51,Ml,2018203154509IMS000000
2018-07-22T17:15:20.68281,60.195277,24.837427,6.141,1.28,Ml,2018203171420IMS000000
2018-07-22T17:45:44.31422,60.194861,24.837411,6.081,0.59,Ml,2018203174444IMS000000
2018-07-22T23:09:06.25583,60.192336,24.840134,5.976,0.41,Ml,2018203230806IMS000000
2018-07-22T23:09:33.32013,60.193066,24.840760,6.185,0.91,Ml,2018203230833IMS000000
2018-07-22T23:10:21.67093,60.192529,24.841190,6.194,1.25,Ml,2018203230921IMS000000
2018-07-22T23:24:16.09576,60.194430,24.837624,6.051,0.91,Ml,2018203232316IMS000000
2018-07-23T02:22:09.87941,60.190826,24.837863,5.719,0.35,Ml,2018204022109IMS000000
2018-07-23T03:26:22.62960,60.190093,24.829247,4.879,0.51,Ml,2018204032522IMS000000
2018-07-23T12:59:01.55517,60.192274,24.840093,6.009,0.32,Ml,2018204125801IMS000000
2018-07-23T16:08:56.74363,60.192334,24.839824,6.034,0.60,Ml,2018204160756IMS000000
2018-07-23T22:03:58.39324,60.196032,24.837842,6.167,1.61,Ml,2018204220258IMS000000
2018-07-23T23:48:44.15895,60.192985,24.841512,6.189,1.24,Ml,2018204234743IMS000000
2018-07-24T09:44:37.99580,60.194218,24.845810,6.253,0.31,Ml,2018205094338IMS000000
2018-07-24T12:01:11.60991,60.194713,24.837729,6.093,0.43,Ml,2018205120011IMS000000
2018-07-24T20:51:35.05723,60.193535,24.837587,5.980,0.61,Ml,2018205205035IMS000000
2018-07-24T20:55:35.57490,60.193162,24.842760,6.265,0.28,Ml,2018205205435IMS000000
2018-07-26T06:09:09.77298,60.189799,24.828982,4.880,0.27,Ml,2018207060809IMS000000
2018-07-26T12:31:19.18391,60.189747,24.829396,4.905,0.46,Ml,2018207123019IMS000000
